# mass             age              teff              Lbol            radius           logg             MKO_Y            MKO_J            MKO_H            MKO_K            MKO_Lp           MKO_Mp           W1               W2               W3               W4               IRAC_CH1         IRAC_CH2         
  0.02800000       1.34339933E-02   2635.02697168    -2.67174548      0.22181364       4.19359783       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02800000       1.70125428E-02   2579.72898824    -2.80660316      0.19814546       4.29160414       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02800000       2.15443469E-02   2513.26236889    -2.93509727      0.18005411       4.37476633       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02800000       2.72833338E-02   2440.58196491    -3.05853088      0.16564508       4.44721656       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02800000       3.45510729E-02   2359.35677169    -3.18162370      0.15382186       4.51153717       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02800000       4.37547938E-02   2263.65612071    -3.31161655      0.14387747       4.56958818       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02800000       5.54102033E-02   2155.53009663    -3.44771748      0.13566306       4.62064975       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02800000       7.01703829E-02   2044.10297755    -3.58498508      0.12880558       4.66570501       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02800000       8.88623816E-02   1926.30670432    -3.72715552      0.12314083       4.70476899       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02800000       1.12533558E-01   1819.64510868    -3.86033040      0.11838483       4.73898179       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02800000       1.42510267E-01   1693.56127737    -4.01562832      0.11429022       4.76955458       13.86628153      12.40725326      11.80230209      11.60894290      10.38895464      11.29871099      11.13006431      10.96048888      9.95502039       9.90916377       10.73879596      10.88629817     
  0.02800000       1.80472177E-01   1583.43726233    -4.15847528      0.11091656       4.79557974       14.15028255      12.71169788      12.15050738      12.06946217      10.73850470      11.61356349      11.60841060      11.24292534      10.13817974      10.06281874      11.17231827      11.16995272     
  0.02800000       2.28546386E-01   1482.45549610    -4.29586221      0.10802663       4.81851104       14.37599790      12.98438546      12.51171239      12.55233228      11.11886148      11.90903769      12.11708907      11.50767253      10.31591803      10.20528026      11.64381439      11.44072036     
  0.02800000       2.89426612E-01   1389.83993159    -4.42883421      0.10545851       4.83940955       14.56986824      13.22743705      12.90138617      13.03303314      11.49109501      12.19190867      12.58847432      11.76082565      10.48839980      10.34269789      12.09453619      11.70304972     
  0.02800000       3.66524124E-01   1290.35997815    -4.57646723      0.10322432       4.85800895       14.79540694      13.48432404      13.39288678      13.55564498      11.90102008      12.49211264      13.08376169      12.03224042      10.67405537      10.49053295      12.58274700      11.98845800     
  0.02800000       4.64158883E-01   1218.22855221    -4.69347095      0.10121419       4.87509023       14.98003803      13.70263011      13.79507331      13.94629339      12.19506404      12.73654540      13.43566088      12.24936373      10.82554062      10.61589820      12.92582729      12.21457887     
  0.02800000       5.87801607E-01   1118.93459108    -4.85651316      0.09944220       4.89043136       15.28463663      14.05119492      14.33766473      14.46591168      12.56886987      13.05178470      13.88921582      12.52707357      11.02035492      10.77367938      13.36151980      12.50356674     
  0.02800000       7.44380301E-01   1036.28611733    -5.00300464      0.09794355       4.90362081       15.58015923      14.39459072      14.78361418      14.90112267      12.87953763      13.30856554      14.28344457      12.75694386      11.19052943      10.91019935      13.72768427      12.74183111     
  0.02800000       9.42668455E-01   963.85455251     -5.14070855      0.09661835       4.91545336       15.89370681      14.73839455      15.19808169      15.33534097      13.17231198      13.53930377      14.65976325      12.96826957      11.35914705      11.04261610      14.07339491      12.95982670     
  0.02800000       1.19377664E+00   897.41961475     -5.27553762      0.09542885       4.92621306       16.23684226      15.09662535      15.60745690      15.78326566      13.46618722      13.76265579      15.03723567      13.17423677      11.53221970      11.17657667      14.42046283      13.17165509     
  0.02800000       1.51177507E+00   834.04122256     -5.41276939      0.09433574       4.93621983       16.60855930      15.47916679      16.01489550      16.24769623      13.75782544      13.94709610      15.41543665      13.36054823      11.71000067      11.31025093      14.76402682      13.36241430     
  0.02800000       1.91448198E+00   769.21642240     -5.56236815      0.09335762       4.94527274       17.04526677      15.91081039      16.46705682      16.82487558      14.07227557      14.09177288      15.83250213      13.54586642      11.91852309      11.45645448      15.13281489      13.54947188     
  0.02800000       2.42446202E+00   711.03563834     -5.70698518      0.09250177       4.95327220       17.48216466      16.33815073      16.91603415      17.43049059      14.39002841      14.21890988      16.25952019      13.72533976      12.13150680      11.60160060      15.50769263      13.72965815     
  0.02800000       3.07029063E+00   665.49576572     -5.82930207      0.09172472       4.96059953       17.87191352      16.71857388      17.31646838      17.98398857      14.66378488      14.30525780      16.62930440      13.87457159      12.32356089      11.72886441      15.83178460      13.87851482     
  0.02800000       3.88815518E+00   621.16890092     -5.95600553      0.09099042       4.96758092       18.30932492      17.14489263      17.76872889      18.63582189      14.95168047      14.36511640      17.02192614      14.02776443      12.54287073      11.86499334      16.17219615      14.02871989     
  0.02800000       4.92388263E+00   577.53505689     -6.08903709      0.09031336       4.97406824       18.77812679      17.61289766      18.27071368      19.36611440      15.26429953      14.42692388      17.45049445      14.19161745      12.77990577      12.00542853      16.54137542      14.18845175     
