# mass             age              teff             Lbol             radius           logg             MIRI-F1065C      MIRI-F1140C      MIRI-F1550C      MIRI-F2300C     
  0.02300000       1.34339933E-02   2577.13820554    -2.67985486      0.22973263       4.07769673       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02300000       1.70125428E-02   2491.19806110    -2.87097259      0.19729270       4.20992080       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02300000       2.15443469E-02   2398.79874595    -3.03555418      0.17606344       4.30880569       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02300000       2.72833338E-02   2300.90603731    -3.18697305      0.16074704       4.38785862       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02300000       3.45510729E-02   2190.61553398    -3.33751008      0.14912054       4.45306917       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02300000       4.37547938E-02   2072.30596149    -3.48957795      0.13987275       4.50867720       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02300000       5.54102033E-02   1946.78770886    -3.64572341      0.13241357       4.55627914       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02300000       7.01703829E-02   1833.74568448    -3.78945144      0.12648054       4.59609543       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02300000       8.88623816E-02   1703.36205061    -3.95227449      0.12152705       4.63079736       9.65253436       9.62139997       9.76953164       9.77029115      
  0.02300000       1.12533558E-01   1586.60238268    -4.10519479      0.11746086       4.66035649       9.86165028       9.79806979       9.93989447       9.94039294      
  0.02300000       1.42510267E-01   1480.81486270    -4.25000680      0.11413610       4.68529716       10.06383721      9.96075129       10.08989925      10.09031396     
  0.02300000       1.80472177E-01   1384.12537825    -4.38947738      0.11126013       4.70746359       10.26477090      10.11997214      10.23153022      10.23156534     
  0.02300000       2.28546386E-01   1288.83504260    -4.53319106      0.10874963       4.72728651       10.47205846      10.28244850      10.37401038      10.37417875     
  0.02300000       2.89426612E-01   1211.93115446    -4.65824234      0.10650174       4.74542906       10.65781098      10.42992883      10.50439033      10.50555179     
  0.02300000       3.66524124E-01   1118.31065873    -4.81408340      0.10453740       4.76159905       10.87909815      10.60445842      10.65556000      10.65707926     
  0.02300000       4.64158883E-01   1038.31560343    -4.95706001      0.10286092       4.77564184       11.08163259      10.76193392      10.79118793      10.79189843     
  0.02300000       5.87801607E-01   964.60470546     -5.09762364      0.10137153       4.78831039       11.29149393      10.92422989      10.92810280      10.92632775     
  0.02300000       7.44380301E-01   897.30191349     -5.23468459      0.10005032       4.79970552       11.50612491      11.09042868      11.06596541      11.06152967     
  0.02300000       9.42668455E-01   835.38040904     -5.36925128      0.09886182       4.81008490       11.72429270      11.25900370      11.20244344      11.19369070     
  0.02300000       1.19377664E+00   772.55347565     -5.51458856      0.09778332       4.81961251       11.97232020      11.45205346      11.35349846      11.33512685     
  0.02300000       1.51177507E+00   711.20209118     -5.66688511      0.09682671       4.82815172       12.24547050      11.66591122      11.51818637      11.48632641     
  0.02300000       1.91448198E+00   664.02351587     -5.79378384      0.09597688       4.83580882       12.49549785      11.86057380      11.66615741      11.61797273     
  0.02300000       2.42446202E+00   620.81354422     -5.91788691      0.09518297       4.84302360       12.76515487      12.06882326      11.82289478      11.75109440     
  0.02300000       3.07029063E+00   577.37920915     -6.05065257      0.09444352       4.84979776       13.06300567      12.29579770      11.99445306      11.88950728     
  0.02300000       3.88815518E+00   537.35465299     -6.18170818      0.09376481       4.85606234       13.35845221      12.53661986      12.17010198      12.02458325     
  0.02300000       4.92388263E+00   502.60776164     -6.30374041      0.09312918       4.86197053       13.62894307      12.77508196      12.33897585      12.14863608     
  0.02300000       6.23550734E+00   470.21664813     -6.42505260      0.09253267       4.86755185       13.94429065      13.03266849      12.52786906      12.28129529     
  0.02300000       7.89652287E+00   440.38892441     -6.54416089      0.09197589       4.87279410       14.21328404      13.29035272      12.70036255      12.39764639     
  0.02300000       1.00000000E+01   414.26685859     -6.65532929      0.09145215       4.87775421       14.53123086      13.57019596      12.89117724      12.52197247     
  0.02400000       1.00000000E-03   2718.26535554    -2.12654649      0.39044857       3.63550012       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02400000       1.26638017E-03   2709.93221707    -2.19748947      0.36205025       3.70108963       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02400000       1.60371874E-03   2700.98084152    -2.26393736      0.33760321       3.76181247       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02400000       2.03091762E-03   2691.45951829    -2.31735579      0.31972259       3.80908125       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02400000       2.57191381E-03   2684.37888157    -2.34934499      0.30978735       3.83649864       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02400000       3.25702066E-03   2680.72221846    -2.36458474      0.30523857       3.84934739       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02400000       4.12462638E-03   2678.19915448    -2.37455312      0.30231455       3.85770755       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02400000       5.22334507E-03   2675.19139683    -2.38684667      0.29874044       3.86803778       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02400000       6.61474064E-03   2670.71177121    -2.40561143      0.29333895       3.88388647       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02400000       8.37677640E-03   2663.76442738    -2.43786268      0.28411601       3.91163442       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02400000       1.06081836E-02   2649.76766180    -2.50884123      0.26459398       3.97346570       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02400000       1.34339933E-02   2584.44342800    -2.69178760      0.22532099       4.11302388       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02400000       1.70125428E-02   2506.10013951    -2.86549708      0.19619254       4.23326106       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02400000       2.15443469E-02   2420.30840825    -3.01927694      0.17621614       4.32653671       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02400000       2.72833338E-02   2329.02614151    -3.16257780      0.16135532       4.40306117       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02400000       3.45510729E-02   2225.96661759    -3.30575549      0.14979867       4.46761139       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02400000       4.37547938E-02   2110.95609590    -3.45370319      0.14047761       4.52341183       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02400000       5.54102033E-02   1993.67298772    -3.60131028      0.13288391       4.57168279       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02400000       7.01703829E-02   1871.77954755    -3.75146056      0.12682019       4.61224992       0.00000000       0.00000000       0.00000000       0.00000000      
  0.02400000       8.88623816E-02   1757.50902549    -3.89635786      0.12174549       4.64772076       9.59423968       9.57401412       9.72235897       9.72279947      
  0.02400000       1.12533558E-01   1631.88604168    -4.05583695      0.11752562       4.67836080       9.80646272       9.75533020       9.89899814       9.89958614      
  0.02400000       1.42510267E-01   1522.94587220    -4.20172057      0.11407772       4.70422486       10.00783955      9.92020101       10.05393617      10.05433889     
  0.02400000       1.80472177E-01   1425.84066225    -4.33897204      0.11112473       4.72700504       10.20397100      10.07634839      10.19515094      10.19555681     
  0.02400000       2.28546386E-01   1327.68282869    -4.48336365      0.10853426       4.74749266       10.41144659      10.23908752      10.33808427      10.33823181     
